Country/Region,Date,Lat,Long,Confirmed,Deaths,Recovered
Saint Vincent and the Grenadines,4/15/20,12.9843,-61.2872,12,0,1
San Marino,4/15/20,43.9424,12.4578,372,36,53
Saudi Arabia,4/15/20,24.0,45.0,5862,79,931
Senegal,4/15/20,14.4974,-14.4524,314,2,190
Serbia,4/15/20,44.0165,21.0059,4873,99,0
Seychelles,4/15/20,-4.6796,55.492,11,0,0
Singapore,4/15/20,1.2833,103.8333,3699,10,652
Slovakia,4/15/20,48.669,19.699,863,6,151
Slovenia,4/15/20,46.1512,14.9955,1248,61,165
Somalia,4/15/20,5.1521,46.1996,80,5,2
South Africa,4/15/20,-30.5595,22.9375,2506,34,410
Spain,4/15/20,40.0,-4.0,177644,18708,70853
Sri Lanka,4/15/20,7.0,81.0,238,7,63
Sudan,4/15/20,12.8628,30.2176,32,5,4
Suriname,4/15/20,3.9193,-56.0278,10,1,6
Sweden,4/15/20,63.0,16.0,11927,1203,381
Switzerland,4/15/20,46.8182,8.2275,26336,1239,15400
Taiwan*,4/15/20,23.7,121.0,395,6,124
Tanzania,4/15/20,-6.369,34.8888,88,4,11
Thailand,4/15/20,15.0,101.0,2643,43,1497
Togo,4/15/20,8.6195,0.8248,81,3,35
Trinidad and Tobago,4/15/20,10.6918,-61.2225,114,8,19
Tunisia,4/15/20,34.0,9.0,780,35,43
Turkey,4/15/20,38.9637,35.2433,69392,1518,5674
Uganda,4/15/20,1.0,32.0,55,0,12
Ukraine,4/15/20,48.3794,31.1656,3764,108,143
United Arab Emirates,4/15/20,24.0,54.0,5365,33,1034
United Kingdom,4/15/20,270.0299,-482.92470000000003,99483,14941,368
Uruguay,4/15/20,-32.5228,-55.7658,492,8,260
US,4/15/20,37.0902,-95.7129,636350,32734,52096
Uzbekistan,4/15/20,41.3775,64.5853,1302,4,107
Venezuela,4/15/20,6.4238,-66.5897,197,9,111
Vietnam,4/15/20,16.0,108.0,267,0,171
Zambia,4/15/20,-15.4167,28.2833,48,2,30
Zimbabwe,4/15/20,-20.0,30.0,23,3,1
Dominica,4/15/20,15.415,-61.371,16,0,8
Grenada,4/15/20,12.1165,-61.678999999999995,14,0,0
Mozambique,4/15/20,-18.665695,35.529562,29,0,0
Syria,4/15/20,34.802075,38.996815000000005,33,2,0
Timor-Leste,4/15/20,-8.874217,125.727539,8,0,0
Belize,4/15/20,13.1939,-59.5432,18,2,0
Laos,4/15/20,19.856270000000002,102.495496,19,0,0
Libya,4/15/20,26.3351,17.228331,48,1,9
West Bank and Gaza,4/15/20,31.9522,35.2332,374,2,63
Guinea-Bissau,4/15/20,11.8037,-15.1804,43,0,0
Mali,4/15/20,17.570692,-3.9961660000000006,148,13,34
Saint Kitts and Nevis,4/15/20,17.357822,-62.782998,14,0,0
Kosovo,4/15/20,42.602636,20.902977,387,8,66
Burma,4/15/20,21.9162,95.956,74,4,2
MS Zaandam,4/15/20,0.0,0.0,9,2,0
Botswana,4/15/20,-22.3285,24.6849,13,1,0
Burundi,4/15/20,-3.3731,29.9189,5,1,0
Sierra Leone,4/15/20,8.460555000000001,-11.779889,13,0,0
Malawi,4/15/20,-13.254307999999998,34.301525,16,2,0
South Sudan,4/15/20,6.877000000000001,31.307,4,0,0
Western Sahara,4/15/20,24.2155,-12.8858,6,0,0
Sao Tome and Principe,4/15/20,0.18636,6.613081,4,0,0
Yemen,4/15/20,15.552726999999999,48.516388,1,0,0
Comoros,4/15/20,-11.6455,43.3333,0,0,0
Tajikistan,4/15/20,38.861034000000004,71.276093,0,0,0
Afghanistan,4/16/20,33.0,65.0,840,30,54
Albania,4/16/20,41.1533,20.1683,518,26,277
Algeria,4/16/20,28.0339,1.6596,2268,348,783
Andorra,4/16/20,42.5063,1.5218,673,33,169
Angola,4/16/20,-11.2027,17.8739,19,2,5
Antigua and Barbuda,4/16/20,17.0608,-61.7964,23,3,3
Argentina,4/16/20,-38.4161,-63.6167,2571,115,631
Armenia,4/16/20,40.0691,45.0382,1159,18,358
Australia,4/16/20,-255.9695,1129.8623,6462,63,2355
Austria,4/16/20,47.5162,14.5501,14476,410,8986
Azerbaijan,4/16/20,40.1431,47.5769,1283,15,460
Bahamas,4/16/20,25.0343,-77.3963,53,8,6
Bahrain,4/16/20,26.0275,50.55,1700,7,703
Bangladesh,4/16/20,23.685,90.3563,1572,60,49
Barbados,4/16/20,13.1939,-59.5432,75,5,15
Belarus,4/16/20,53.7098,27.9534,4204,40,203
Belgium,4/16/20,50.8333,4.0,34809,4857,7562
Benin,4/16/20,9.3077,2.3158,35,1,18
Bhutan,4/16/20,27.5142,90.4336,5,0,2
Bolivia,4/16/20,-16.2902,-63.5887,441,29,14
Bosnia and Herzegovina,4/16/20,43.9159,17.6791,1167,43,277
Brazil,4/16/20,-14.235,-51.9253,30425,1924,14026
Brunei,4/16/20,4.5353,114.7277,136,1,108
Bulgaria,4/16/20,42.7339,25.4858,800,38,122
Burkina Faso,4/16/20,12.2383,-1.5616,546,32,257
Cabo Verde,4/16/20,16.5388,-23.0418,56,1,1
Cambodia,4/16/20,11.55,104.9167,122,0,98
Cameroon,4/16/20,3.8480000000000003,11.5021,996,22,0
Canada,4/16/20,671.7607,-1237.6289,30809,1259,0
Central African Republic,4/16/20,6.6111,20.9394,12,0,4
Chad,4/16/20,15.4542,18.7322,27,0,5
Chile,4/16/20,-35.6751,-71.543,8807,105,3299
China,4/16/20,1083.3367,3684.4197000000004,83403,3346,76011
Colombia,4/16/20,4.5709,-74.2973,3233,144,550
Congo (Brazzaville),4/16/20,-4.0383,21.7587,117,5,11
Congo (Kinshasa),4/16/20,-4.0383,21.7587,267,22,23
Costa Rica,4/16/20,9.7489,-83.7534,642,4,74
Cote d'Ivoire,4/16/20,7.54,-5.5471,654,6,146
Croatia,4/16/20,45.1,15.2,1791,35,529
Diamond Princess,4/16/20,0.0,0.0,712,12,644
Cuba,4/16/20,22.0,-80.0,862,27,171
Cyprus,4/16/20,35.1264,33.4299,735,12,77
Czechia,4/16/20,49.8175,15.472999999999999,6433,169,0
Denmark,4/16/20,189.8634,-40.014300000000006,7074,321,3203
Djibouti,4/16/20,11.8251,42.5903,591,2,73
Dominican Republic,4/16/20,18.7357,-70.1627,3755,196,215
Ecuador,4/16/20,-1.8312,-78.1834,8225,403,838
Egypt,4/16/20,26.0,30.0,2673,196,596
El Salvador,4/16/20,13.7942,-88.8965,164,6,33
Equatorial Guinea,4/16/20,1.5,10.0,51,0,4
Eritrea,4/16/20,15.1794,39.7823,35,0,0
Estonia,4/16/20,58.5953,25.0136,1434,36,133
Eswatini,4/16/20,-26.5225,31.4659,16,1,8
Ethiopia,4/16/20,9.145,40.4897,92,3,15
Fiji,4/16/20,-17.7134,178.065,17,0,0
Finland,4/16/20,64.0,26.0,3369,75,1700
France,4/16/20,91.3624,59.71919999999999,146075,17922,32812
Gabon,4/16/20,-0.8037,11.6094,80,1,4
Gambia,4/16/20,13.4432,-15.3101,9,1,2
Georgia,4/16/20,42.3154,43.3569,348,3,76
Germany,4/16/20,51.0,9.0,137698,4052,77000
Ghana,4/16/20,7.9465,-1.0232,641,8,83
Greece,4/16/20,39.0742,21.8243,2207,105,269
Guatemala,4/16/20,15.7835,-90.2308,196,5,19
Guinea,4/16/20,9.9456,-9.6966,438,1,49
Guyana,4/16/20,5.0,-58.75,55,6,8
Haiti,4/16/20,18.9712,-72.2852,41,3,0
Holy See,4/16/20,41.9029,12.4534,8,0,2
Honduras,4/16/20,15.2,-86.2419,426,35,9
Hungary,4/16/20,47.1625,19.5033,1652,142,199
Iceland,4/16/20,64.9631,-19.0208,1739,8,1144
India,4/16/20,21.0,78.0,13430,448,1768
Indonesia,4/16/20,-0.7893,113.9213,5516,496,548
Iran,4/16/20,32.0,53.0,77995,4869,52229
Iraq,4/16/20,33.0,44.0,1434,80,856
Ireland,4/16/20,53.1424,-7.6921,13271,486,77
Israel,4/16/20,31.0,35.0,12758,142,2818
Italy,4/16/20,43.0,12.0,168941,22170,40164
Jamaica,4/16/20,18.1096,-77.2975,143,5,21
Japan,4/16/20,36.0,138.0,8626,178,901
Jordan,4/16/20,31.24,36.51,402,7,259
Kazakhstan,4/16/20,48.0196,66.9237,1402,17,277
Kenya,4/16/20,-0.0236,37.9062,234,11,53
South Korea,4/16/20,36.0,128.0,10613,229,7757
Kuwait,4/16/20,29.5,47.75,1524,3,225
Kyrgyzstan,4/16/20,41.2044,74.7661,466,5,91
Latvia,4/16/20,56.8796,24.6032,675,5,57
Lebanon,4/16/20,33.8547,35.8623,663,21,86
Liberia,4/16/20,6.4281,-9.4295,59,6,4
Liechtenstein,4/16/20,47.14,9.55,79,1,55
Lithuania,4/16/20,55.1694,23.8813,1128,32,178
Luxembourg,4/16/20,49.8153,6.1296,3444,69,552
Madagascar,4/16/20,-18.7669,46.8691,111,0,33
Malaysia,4/16/20,2.5,112.5,5182,84,2766
Maldives,4/16/20,3.2028,73.2207,25,0,16
Malta,4/16/20,35.9375,14.3754,412,3,82
Mauritania,4/16/20,21.0079,10.9408,7,1,2
Mauritius,4/16/20,-20.2,57.5,324,9,81
Mexico,4/16/20,23.6345,-102.5528,6297,486,2125
Moldova,4/16/20,47.4116,28.3699,2154,54,235
Monaco,4/16/20,43.7333,7.4167,93,3,12
Mongolia,4/16/20,46.8625,103.8467,31,0,5
Montenegro,4/16/20,42.5,19.3,303,4,55
Morocco,4/16/20,31.7917,-7.0926,2283,130,249
Namibia,4/16/20,-22.9576,18.4904,16,0,4
Nepal,4/16/20,28.1667,84.25,16,0,2
Netherlands,4/16/20,94.8633,-196.7893,29380,3327,311
New Zealand,4/16/20,-40.9006,174.886,1401,9,770
Nicaragua,4/16/20,12.8654,-85.2072,9,1,4
Niger,4/16/20,17.6078,8.0817,584,14,90
Nigeria,4/16/20,9.082,8.6753,442,13,152
North Macedonia,4/16/20,41.6086,21.7453,1081,46,121
Norway,4/16/20,60.472,8.4689,6896,152,32
Oman,4/16/20,21.0,57.0,1019,4,176
Pakistan,4/16/20,30.3753,69.3451,6919,128,1645
Panama,4/16/20,8.538,-80.7821,3751,103,75
Papua New Guinea,4/16/20,-6.315,143.9555,7,0,0
Paraguay,4/16/20,-23.4425,-58.4438,174,8,30
Peru,4/16/20,-9.19,-75.0152,12491,274,6120
Philippines,4/16/20,13.0,122.0,5660,362,435
Poland,4/16/20,51.9194,19.1451,7918,314,774
Portugal,4/16/20,39.3999,-8.2245,18841,629,493
Qatar,4/16/20,25.3548,51.1839,4103,7,415
Romania,4/16/20,45.9432,24.9668,7707,392,1357
Russia,4/16/20,60.0,90.0,27938,232,2304
Rwanda,4/16/20,-1.9403,29.8739,138,0,60
Saint Lucia,4/16/20,13.9094,-60.9789,15,0,11
Saint Vincent and the Grenadines,4/16/20,12.9843,-61.2872,12,0,1
San Marino,4/16/20,43.9424,12.4578,426,38,55
Saudi Arabia,4/16/20,24.0,45.0,6380,83,990
Senegal,4/16/20,14.4974,-14.4524,335,2,194
Serbia,4/16/20,44.0165,21.0059,5318,103,0
Seychelles,4/16/20,-4.6796,55.492,11,0,0
Singapore,4/16/20,1.2833,103.8333,4427,10,683
Slovakia,4/16/20,48.669,19.699,977,8,167
Slovenia,4/16/20,46.1512,14.9955,1268,61,174
Somalia,4/16/20,5.1521,46.1996,80,5,2
South Africa,4/16/20,-30.5595,22.9375,2605,48,903
Spain,4/16/20,40.0,-4.0,184948,19315,74797
Sri Lanka,4/16/20,7.0,81.0,238,7,68
Sudan,4/16/20,12.8628,30.2176,32,5,4
Suriname,4/16/20,3.9193,-56.0278,10,1,6
Sweden,4/16/20,63.0,16.0,12540,1333,550
Switzerland,4/16/20,46.8182,8.2275,26732,1281,15900
Taiwan*,4/16/20,23.7,121.0,395,6,155
Tanzania,4/16/20,-6.369,34.8888,94,4,11
Thailand,4/16/20,15.0,101.0,2672,46,1593
Togo,4/16/20,8.6195,0.8248,81,5,45
Trinidad and Tobago,4/16/20,10.6918,-61.2225,114,8,20
Tunisia,4/16/20,34.0,9.0,822,37,43
Turkey,4/16/20,38.9637,35.2433,74193,1643,7089
Uganda,4/16/20,1.0,32.0,55,0,20
Ukraine,4/16/20,48.3794,31.1656,4161,116,186
United Arab Emirates,4/16/20,24.0,54.0,5825,35,1095
United Kingdom,4/16/20,270.0299,-482.92470000000003,104145,15974,375
Uruguay,4/16/20,-32.5228,-55.7658,502,9,286
US,4/16/20,37.0902,-95.7129,667592,34827,54703
Uzbekistan,4/16/20,41.3775,64.5853,1349,4,129
Venezuela,4/16/20,6.4238,-66.5897,204,9,111
Vietnam,4/16/20,16.0,108.0,268,0,177
Zambia,4/16/20,-15.4167,28.2833,48,2,30
Zimbabwe,4/16/20,-20.0,30.0,23,3,1
Dominica,4/16/20,15.415,-61.371,16,0,8
Grenada,4/16/20,12.1165,-61.678999999999995,14,0,0
Mozambique,4/16/20,-18.665695,35.529562,31,0,0
Syria,4/16/20,34.802075,38.996815000000005,33,2,0
Timor-Leste,4/16/20,-8.874217,125.727539,18,0,0
Belize,4/16/20,13.1939,-59.5432,18,2,0
Laos,4/16/20,19.856270000000002,102.495496,19,0,0
Libya,4/16/20,26.3351,17.228331,49,1,11
West Bank and Gaza,4/16/20,31.9522,35.2332,374,2,63
Guinea-Bissau,4/16/20,11.8037,-15.1804,43,0,0
Mali,4/16/20,17.570692,-3.9961660000000006,171,13,34
Saint Kitts and Nevis,4/16/20,17.357822,-62.782998,14,0,0
Kosovo,4/16/20,42.602636,20.902977,449,11,79
Burma,4/16/20,21.9162,95.956,85,4,2
MS Zaandam,4/16/20,0.0,0.0,9,2,0
Botswana,4/16/20,-22.3285,24.6849,15,1,0
Burundi,4/16/20,-3.3731,29.9189,5,1,0
Sierra Leone,4/16/20,8.460555000000001,-11.779889,15,0,0
Malawi,4/16/20,-13.254307999999998,34.301525,16,2,0
South Sudan,4/16/20,6.877000000000001,31.307,4,0,0
Western Sahara,4/16/20,24.2155,-12.8858,6,0,0
Sao Tome and Principe,4/16/20,0.18636,6.613081,4,0,0
Yemen,4/16/20,15.552726999999999,48.516388,1,0,0
Comoros,4/16/20,-11.6455,43.3333,0,0,0
Tajikistan,4/16/20,38.861034000000004,71.276093,0,0,0
Afghanistan,4/17/20,33.0,65.0,906,30,99
Albania,4/17/20,41.1533,20.1683,539,26,283
Algeria,4/17/20,28.0339,1.6596,2418,364,846
Andorra,4/17/20,42.5063,1.5218,696,35,191
Angola,4/17/20,-11.2027,17.8739,19,2,5
Antigua and Barbuda,4/17/20,17.0608,-61.7964,23,3,3
Argentina,4/17/20,-38.4161,-63.6167,2669,123,666
Armenia,4/17/20,40.0691,45.0382,1201,19,402
Australia,4/17/20,-255.9695,1129.8623,6522,66,3808
Austria,4/17/20,47.5162,14.5501,14595,431,9704
Azerbaijan,4/17/20,40.1431,47.5769,1340,15,528
Bahamas,4/17/20,25.0343,-77.3963,54,9,6
Bahrain,4/17/20,26.0275,50.55,1740,7,725
Bangladesh,4/17/20,23.685,90.3563,1838,75,58
Barbados,4/17/20,13.1939,-59.5432,75,5,15
Belarus,4/17/20,53.7098,27.9534,4779,42,342
Belgium,4/17/20,50.8333,4.0,36138,5163,7961
Benin,4/17/20,9.3077,2.3158,35,1,18
Bhutan,4/17/20,27.5142,90.4336,5,0,2
Bolivia,4/17/20,-16.2902,-63.5887,465,31,26
Bosnia and Herzegovina,4/17/20,43.9159,17.6791,1214,46,320
Brazil,4/17/20,-14.235,-51.9253,33682,2141,14026
Brunei,4/17/20,4.5353,114.7277,136,1,112
Bulgaria,4/17/20,42.7339,25.4858,846,41,141
Burkina Faso,4/17/20,12.2383,-1.5616,557,35,294
Cabo Verde,4/17/20,16.5388,-23.0418,56,1,1
Cambodia,4/17/20,11.55,104.9167,122,0,98
Cameroon,4/17/20,3.8480000000000003,11.5021,996,22,0
Canada,4/17/20,671.7607,-1237.6289,32814,1356,0
Central African Republic,4/17/20,6.6111,20.9394,12,0,4
Chad,4/17/20,15.4542,18.7322,27,0,5
Chile,4/17/20,-35.6751,-71.543,9252,116,3621
China,4/17/20,1083.3367,3684.4197000000004,83760,4636,75138
Colombia,4/17/20,4.5709,-74.2973,3439,153,634
Congo (Brazzaville),4/17/20,-4.0383,21.7587,143,6,11
Congo (Kinshasa),4/17/20,-4.0383,21.7587,287,23,25
Costa Rica,4/17/20,9.7489,-83.7534,649,4,88
Cote d'Ivoire,4/17/20,7.54,-5.5471,688,6,193
Croatia,4/17/20,45.1,15.2,1814,36,600
Diamond Princess,4/17/20,0.0,0.0,712,13,644
Cuba,4/17/20,22.0,-80.0,923,31,192
Cyprus,4/17/20,35.1264,33.4299,750,12,77
Czechia,4/17/20,49.8175,15.472999999999999,6549,173,0
Denmark,4/17/20,189.8634,-40.014300000000006,7268,336,3571
Djibouti,4/17/20,11.8251,42.5903,732,2,76
Dominican Republic,4/17/20,18.7357,-70.1627,4126,200,268
Ecuador,4/17/20,-1.8312,-78.1834,8450,421,838
Egypt,4/17/20,26.0,30.0,2844,205,646
El Salvador,4/17/20,13.7942,-88.8965,177,7,38
Equatorial Guinea,4/17/20,1.5,10.0,79,0,4
Eritrea,4/17/20,15.1794,39.7823,35,0,0
Estonia,4/17/20,58.5953,25.0136,1459,38,145
Eswatini,4/17/20,-26.5225,31.4659,16,1,8
Ethiopia,4/17/20,9.145,40.4897,96,3,15
Fiji,4/17/20,-17.7134,178.065,17,0,0
Finland,4/17/20,64.0,26.0,3489,82,1700
France,4/17/20,91.3624,59.71919999999999,148084,18683,34420
Gabon,4/17/20,-0.8037,11.6094,108,1,7
Gambia,4/17/20,13.4432,-15.3101,9,1,2
Georgia,4/17/20,42.3154,43.3569,370,3,79
Germany,4/17/20,51.0,9.0,141397,4352,83114
Ghana,4/17/20,7.9465,-1.0232,641,8,83
Greece,4/17/20,39.0742,21.8243,2224,108,269
Guatemala,4/17/20,15.7835,-90.2308,214,7,21
Guinea,4/17/20,9.9456,-9.6966,477,3,59
Guyana,4/17/20,5.0,-58.75,63,6,9
Haiti,4/17/20,18.9712,-72.2852,43,3,0
Holy See,4/17/20,41.9029,12.4534,8,0,2
Honduras,4/17/20,15.2,-86.2419,442,41,10
Hungary,4/17/20,47.1625,19.5033,1763,156,207
Iceland,4/17/20,64.9631,-19.0208,1754,9,1224
India,4/17/20,21.0,78.0,14352,486,2041
Indonesia,4/17/20,-0.7893,113.9213,5923,520,607
Iran,4/17/20,32.0,53.0,79494,4958,54064
Iraq,4/17/20,33.0,44.0,1482,81,906
Ireland,4/17/20,53.1424,-7.6921,13980,530,77
Israel,4/17/20,31.0,35.0,12982,151,3126
Italy,4/17/20,43.0,12.0,172434,22745,42727
Jamaica,4/17/20,18.1096,-77.2975,143,5,25
Japan,4/17/20,36.0,138.0,9787,190,935
Jordan,4/17/20,31.24,36.51,407,7,265
Kazakhstan,4/17/20,48.0196,66.9237,1546,17,347
Kenya,4/17/20,-0.0236,37.9062,246,11,53
South Korea,4/17/20,36.0,128.0,10635,230,7829
Kuwait,4/17/20,29.5,47.75,1658,5,258
Kyrgyzstan,4/17/20,41.2044,74.7661,489,5,114
Latvia,4/17/20,56.8796,24.6032,682,5,88
Lebanon,4/17/20,33.8547,35.8623,668,21,86
Liberia,4/17/20,6.4281,-9.4295,76,7,7
Liechtenstein,4/17/20,47.14,9.55,79,1,55
Lithuania,4/17/20,55.1694,23.8813,1149,33,210
Luxembourg,4/17/20,49.8153,6.1296,3480,72,579
Madagascar,4/17/20,-18.7669,46.8691,117,0,33
Malaysia,4/17/20,2.5,112.5,5251,86,2967
Maldives,4/17/20,3.2028,73.2207,28,0,16
Malta,4/17/20,35.9375,14.3754,422,3,91
Mauritania,4/17/20,21.0079,10.9408,7,1,2
Mauritius,4/17/20,-20.2,57.5,324,9,108
Mexico,4/17/20,23.6345,-102.5528,6875,546,2125
Moldova,4/17/20,47.4116,28.3699,2264,56,276
Monaco,4/17/20,43.7333,7.4167,94,3,20
Mongolia,4/17/20,46.8625,103.8467,31,0,5
Montenegro,4/17/20,42.5,19.3,303,5,55
Morocco,4/17/20,31.7917,-7.0926,2564,135,281
Namibia,4/17/20,-22.9576,18.4904,16,0,4
Nepal,4/17/20,28.1667,84.25,30,0,2
Netherlands,4/17/20,94.8633,-196.7893,30616,3471,315
New Zealand,4/17/20,-40.9006,174.886,1409,11,816
Nicaragua,4/17/20,12.8654,-85.2072,9,1,4
Niger,4/17/20,17.6078,8.0817,627,18,110
Nigeria,4/17/20,9.082,8.6753,493,17,159
North Macedonia,4/17/20,41.6086,21.7453,1117,49,139
Norway,4/17/20,60.472,8.4689,6937,161,32
Oman,4/17/20,21.0,57.0,1069,6,176
Pakistan,4/17/20,30.3753,69.3451,7025,135,1765
Panama,4/17/20,8.538,-80.7821,4016,109,98
Papua New Guinea,4/17/20,-6.315,143.9555,7,0,0
Paraguay,4/17/20,-23.4425,-58.4438,199,8,30
Peru,4/17/20,-9.19,-75.0152,13489,300,6541
Philippines,4/17/20,13.0,122.0,5878,387,487
Poland,4/17/20,51.9194,19.1451,8379,332,866
Portugal,4/17/20,39.3999,-8.2245,19022,657,519
Qatar,4/17/20,25.3548,51.1839,4663,7,464
Romania,4/17/20,45.9432,24.9668,8067,411,1508
Russia,4/17/20,60.0,90.0,32008,273,2590
Rwanda,4/17/20,-1.9403,29.8739,143,0,65
Saint Lucia,4/17/20,13.9094,-60.9789,15,0,11
Saint Vincent and the Grenadines,4/17/20,12.9843,-61.2872,12,0,1
San Marino,4/17/20,43.9424,12.4578,435,39,57
Saudi Arabia,4/17/20,24.0,45.0,7142,87,1049
Senegal,4/17/20,14.4974,-14.4524,342,2,198
Serbia,4/17/20,44.0165,21.0059,5690,110,534
Seychelles,4/17/20,-4.6796,55.492,11,0,5
Singapore,4/17/20,1.2833,103.8333,5050,11,708
Slovakia,4/17/20,48.669,19.699,1049,9,175
Slovenia,4/17/20,46.1512,14.9955,1304,66,174
Somalia,4/17/20,5.1521,46.1996,116,6,2
South Africa,4/17/20,-30.5595,22.9375,2783,50,903
Spain,4/17/20,40.0,-4.0,190839,20002,74797
Sri Lanka,4/17/20,7.0,81.0,244,7,77
Sudan,4/17/20,12.8628,30.2176,33,6,4
Suriname,4/17/20,3.9193,-56.0278,10,1,6
Sweden,4/17/20,63.0,16.0,13216,1400,550
Switzerland,4/17/20,46.8182,8.2275,27078,1327,16400
Taiwan*,4/17/20,23.7,121.0,395,6,166
Tanzania,4/17/20,-6.369,34.8888,147,5,11
Thailand,4/17/20,15.0,101.0,2700,47,1689
Togo,4/17/20,8.6195,0.8248,83,5,48
Trinidad and Tobago,4/17/20,10.6918,-61.2225,114,8,20
Tunisia,4/17/20,34.0,9.0,864,37,43
Turkey,4/17/20,38.9637,35.2433,78546,1769,8631
Uganda,4/17/20,1.0,32.0,56,0,20
Ukraine,4/17/20,48.3794,31.1656,4662,125,246
United Arab Emirates,4/17/20,24.0,54.0,6302,37,1188
United Kingdom,4/17/20,270.0299,-482.92470000000003,109769,16910,394
Uruguay,4/17/20,-32.5228,-55.7658,502,9,286
US,4/17/20,37.0902,-95.7129,699706,37411,58545
Uzbekistan,4/17/20,41.3775,64.5853,1405,4,156
Venezuela,4/17/20,6.4238,-66.5897,204,9,111
Vietnam,4/17/20,16.0,108.0,268,0,198
Zambia,4/17/20,-15.4167,28.2833,52,2,30
Zimbabwe,4/17/20,-20.0,30.0,24,3,2
Dominica,4/17/20,15.415,-61.371,16,0,8
Grenada,4/17/20,12.1165,-61.678999999999995,14,0,0
Mozambique,4/17/20,-18.665695,35.529562,34,0,0
Syria,4/17/20,34.802075,38.996815000000005,38,2,0
Timor-Leste,4/17/20,-8.874217,125.727539,18,0,0
Belize,4/17/20,13.1939,-59.5432,18,2,0
Laos,4/17/20,19.856270000000002,102.495496,19,0,0
Libya,4/17/20,26.3351,17.228331,49,1,11
West Bank and Gaza,4/17/20,31.9522,35.2332,402,2,69
Guinea-Bissau,4/17/20,11.8037,-15.1804,43,0,0
Mali,4/17/20,17.570692,-3.9961660000000006,171,13,34
Saint Kitts and Nevis,4/17/20,17.357822,-62.782998,14,0,0
Kosovo,4/17/20,42.602636,20.902977,480,12,84
Burma,4/17/20,21.9162,95.956,88,4,5
MS Zaandam,4/17/20,0.0,0.0,9,2,0
Botswana,4/17/20,-22.3285,24.6849,15,1,0
Burundi,4/17/20,-3.3731,29.9189,5,1,0
Sierra Leone,4/17/20,8.460555000000001,-11.779889,26,0,0
Malawi,4/17/20,-13.254307999999998,34.301525,17,2,3
South Sudan,4/17/20,6.877000000000001,31.307,4,0,0
Western Sahara,4/17/20,24.2155,-12.8858,6,0,0
Sao Tome and Principe,4/17/20,0.18636,6.613081,4,0,0
Yemen,4/17/20,15.552726999999999,48.516388,1,0,0
Comoros,4/17/20,-11.6455,43.3333,0,0,0
Tajikistan,4/17/20,38.861034000000004,71.276093,0,0,0
Afghanistan,4/18/20,33.0,65.0,933,30,112
Albania,4/18/20,41.1533,20.1683,548,26,302
Algeria,4/18/20,28.0339,1.6596,2534,367,894
Andorra,4/18/20,42.5063,1.5218,704,35,205
Angola,4/18/20,-11.2027,17.8739,24,2,6
Antigua and Barbuda,4/18/20,17.0608,-61.7964,23,3,3
Argentina,4/18/20,-38.4161,-63.6167,2758,129,685
Armenia,4/18/20,40.0691,45.0382,1248,20,523
Australia,4/18/20,-255.9695,1129.8623,6568,67,4124
Austria,4/18/20,47.5162,14.5501,14671,443,10214
Azerbaijan,4/18/20,40.1431,47.5769,1373,18,590
Bahamas,4/18/20,25.0343,-77.3963,55,9,10
Bahrain,4/18/20,26.0275,50.55,1773,7,755
Bangladesh,4/18/20,23.685,90.3563,2144,84,66
Barbados,4/18/20,13.1939,-59.5432,75,5,17
Belarus,4/18/20,53.7098,27.9534,4779,45,342
Belgium,4/18/20,50.8333,4.0,37183,5453,8348
Benin,4/18/20,9.3077,2.3158,35,1,18
Bhutan,4/18/20,27.5142,90.4336,5,0,2
Bolivia,4/18/20,-16.2902,-63.5887,493,31,31
Bosnia and Herzegovina,4/18/20,43.9159,17.6791,1268,47,338
Brazil,4/18/20,-14.235,-51.9253,36658,2354,14026
Brunei,4/18/20,4.5353,114.7277,137,1,113
Bulgaria,4/18/20,42.7339,25.4858,878,41,153
Burkina Faso,4/18/20,12.2383,-1.5616,565,36,321
Cabo Verde,4/18/20,16.5388,-23.0418,58,1,1
Cambodia,4/18/20,11.55,104.9167,122,0,103
Cameroon,4/18/20,3.8480000000000003,11.5021,1017,22,0
Canada,4/18/20,671.7607,-1237.6289,34356,1401,0
Central African Republic,4/18/20,6.6111,20.9394,12,0,4
Chad,4/18/20,15.4542,18.7322,33,0,8
Chile,4/18/20,-35.6751,-71.543,9730,126,4035
China,4/18/20,1083.3367,3684.4197000000004,83787,4636,75199
Colombia,4/18/20,4.5709,-74.2973,3439,153,634
Congo (Brazzaville),4/18/20,-4.0383,21.7587,143,6,11
Congo (Kinshasa),4/18/20,-4.0383,21.7587,307,25,26
Costa Rica,4/18/20,9.7489,-83.7534,655,4,97
Cote d'Ivoire,4/18/20,7.54,-5.5471,801,8,239
Croatia,4/18/20,45.1,15.2,1832,39,615
Diamond Princess,4/18/20,0.0,0.0,712,13,644
Cuba,4/18/20,22.0,-80.0,986,32,227
Cyprus,4/18/20,35.1264,33.4299,761,12,79
Czechia,4/18/20,49.8175,15.472999999999999,6606,181,0
Denmark,4/18/20,189.8634,-40.014300000000006,7437,346,4031
Djibouti,4/18/20,11.8251,42.5903,732,2,76
Dominican Republic,4/18/20,18.7357,-70.1627,4335,217,312
Ecuador,4/18/20,-1.8312,-78.1834,9022,456,1008
Egypt,4/18/20,26.0,30.0,3032,224,701
El Salvador,4/18/20,13.7942,-88.8965,190,7,43
Equatorial Guinea,4/18/20,1.5,10.0,79,0,4
